<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.05.05	00:03:30.630	0.58722	0.58749			6
2026.05.05	00:04:00.124	0.58722				2
2026.05.05	00:04:30.825		0.58749			4
2026.05.05	00:04:57.057		0.58748			4
2026.05.05	00:04:57.368		0.58749			4
2026.05.05	00:04:57.676		0.58748			4
2026.05.05	00:04:57.979		0.58749			4
2026.05.05	00:04:58.279		0.58748			4
2026.05.05	00:04:58.580		0.58749			4
2026.05.05	00:04:58.883		0.58748			4
2026.05.05	00:04:59.184		0.58749			4
2026.05.05	00:04:59.486		0.58748			4
2026.05.05	00:04:59.785		0.58749			4
2026.05.05	00:05:00.086	0.58722	0.58748			6
2026.05.05	00:05:00.687		0.58749			4
2026.05.05	00:06:00.295	0.58722				2
2026.05.05	00:06:00.896		0.58749			4
2026.05.05	00:07:00.191	0.58722				2
2026.05.05	00:07:01.092		0.58749			4
2026.05.05	00:08:00.125	0.58722				2
2026.05.05	00:08:01.331		0.58749			4
2026.05.05	00:09:00.058	0.58722				2
2026.05.05	00:09:01.564		0.58749			4
2026.05.05	00:10:00.270	0.58722				2
2026.05.05	00:10:01.777		0.58749			4
2026.05.05	00:11:00.184	0.58722				2
2026.05.05	00:11:01.991		0.58749			4
2026.05.05	00:12:00.098	0.58722				2
2026.05.05	00:12:02.200		0.58749			4
2026.05.05	00:13:00.011	0.58722				2
2026.05.05	00:13:02.414		0.58749			4
2026.05.05	00:14:00.209	0.58722				2
2026.05.05	00:14:02.611		0.58749			4
2026.05.05	00:15:00.135	0.58722				2
2026.05.05	00:15:02.844		0.58749			4
2026.05.05	00:16:00.005	0.58722				2
2026.05.05	00:16:03.011		0.58749			4
2026.05.05	00:17:00.223	0.58722				2
2026.05.05	00:17:03.228		0.58749			4
2026.05.05	00:18:00.110	0.58722				2
2026.05.05	00:18:03.416		0.58749			4
2026.05.05	00:19:00.012	0.58722				2
2026.05.05	00:19:03.625		0.58749			4
2026.05.05	00:20:00.226	0.58707	0.58766			6
2026.05.05	00:20:03.544	0.58711				2
2026.05.05	00:20:05.349	0.58707				2
2026.05.05	00:20:14.694		0.58755			4
2026.05.05	00:20:16.199	0.58708				2
2026.05.05	00:20:18.605		0.58756			4
2026.05.05	00:20:23.423	0.58707				2
2026.05.05	00:20:28.250	0.58708				2
2026.05.05	00:20:28.851		0.58757			4
2026.05.05	00:20:36.687	0.58707				2
2026.05.05	00:20:40.300	0.58708	0.58766			6
2026.05.05	00:20:43.910	0.58707				2
2026.05.05	00:20:47.517	0.58708				2
2026.05.05	00:20:48.719	0.58710				2
2026.05.05	00:20:50.524	0.58709				2
2026.05.05	00:20:50.825	0.58715				2
2026.05.05	00:20:55.348	0.58714				2
2026.05.05	00:20:58.658		0.58748			4
2026.05.05	00:20:58.960	0.58721	0.58766			6
2026.05.05	00:20:59.262	0.58714	0.58748			6
2026.05.05	00:20:59.562	0.58721	0.58766			6
2026.05.05	00:20:59.867	0.58714	0.58748			6
2026.05.05	00:21:00.167	0.58721	0.58766			6
2026.05.05	00:21:00.469	0.58714	0.58748			6
2026.05.05	00:21:00.772	0.58721	0.58766			6
2026.05.05	00:21:01.072	0.58714	0.58748			6
2026.05.05	00:21:01.372	0.58721	0.58766			6
2026.05.05	00:21:01.673	0.58714	0.58748			6
2026.05.05	00:21:01.973	0.58721	0.58766			6
2026.05.05	00:21:02.274	0.58714				2
2026.05.05	00:21:05.584	0.58716				2
2026.05.05	00:21:11.300	0.58718				2
2026.05.05	00:21:48.614	0.58712				2
2026.05.05	00:21:58.851	0.58711				2
2026.05.05	00:22:00.057	0.58711				2
2026.05.05	00:22:02.162		0.58766			4
