<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.02.11	00:03:31.289	0.60385	0.60443			6
2026.02.11	00:04:00.087	0.60385				2
2026.02.11	00:04:09.004	0.60373				2
2026.02.11	00:04:09.306	0.60375	0.60445			6
2026.02.11	00:05:00.302	0.60375				2
2026.02.11	00:05:02.602	0.60380	0.60450			6
2026.02.11	00:05:03.209	0.60375	0.60445			6
2026.02.11	00:06:00.008	0.60375				2
2026.02.11	00:06:03.268	0.60376	0.60444			6
2026.02.11	00:07:00.292	0.60376				2
2026.02.11	00:07:01.254	0.60370	0.60418			6
2026.02.11	00:07:09.229		0.60419			4
2026.02.11	00:08:00.153	0.60370				2
2026.02.11	00:08:09.327		0.60419			4
2026.02.11	00:08:30.310		0.60420			4
2026.02.11	00:08:31.314		0.60419			4
2026.02.11	00:08:41.890	0.60364				2
2026.02.11	00:08:42.239	0.60390	0.60440			6
2026.02.11	00:08:43.477	0.60396	0.60435			6
2026.02.11	00:08:44.098	0.60395	0.60434			6
2026.02.11	00:08:45.972	0.60396				2
2026.02.11	00:09:00.102	0.60396				2
2026.02.11	00:09:29.006	0.60423	0.60458			6
2026.02.11	00:09:29.322	0.60425	0.60460			6
2026.02.11	00:09:29.961	0.60429	0.60457			6
2026.02.11	00:09:45.427	0.60418	0.60445			6
2026.02.11	00:10:00.212	0.60418				2
2026.02.11	00:10:20.600	0.60389	0.60423			6
2026.02.11	00:10:20.930	0.60388	0.60422			6
2026.02.11	00:10:31.958	0.60415	0.60442			6
2026.02.11	00:11:00.063	0.60415				2
2026.02.11	00:11:30.173	0.60402	0.60428			6
2026.02.11	00:12:00.119	0.60402				2
2026.02.11	00:12:05.640	0.60409	0.60437			6
2026.02.11	00:13:00.041	0.60409				2
2026.02.11	00:13:05.862		0.60437			4
2026.02.11	00:14:00.156	0.60409				2
2026.02.11	00:14:05.979		0.60437			4
2026.02.11	00:15:00.166	0.60409				2
2026.02.11	00:15:01.169	0.60404	0.60428			6
2026.02.11	00:15:01.472	0.60414	0.60442			6
2026.02.11	00:15:54.042	0.60434	0.60461			6
2026.02.11	00:15:54.346	0.60435	0.60462			6
2026.02.11	00:15:58.620		0.60461			4
2026.02.11	00:16:00.260	0.60435				2
2026.02.11	00:16:07.344	0.60436	0.60459			6
2026.02.11	00:16:08.296	0.60435				2
